state,city,year,month,day_of_week,time_of_day,severity,vehicles_involved,casualties,fatalities,weather,road_type,road_condition,lighting,speed_limit,driver_age,driver_gender,alcohol_involved,hour,vehicle_type,engine_size,car_age,casualty_severity,casualty_age,state_clean,state_weather,district,total_rainfall,avg_daily_rainfall,max_daily_rainfall,rainy_days_count,rainfall_intensity,drought_risk,flood_risk,normal_rainfall,season,annual_rainfall,monsoon_rainfall,winter_rainfall,summer_rainfall,post_monsoon_rainfall,is_night,is_evening,is_morning,is_afternoon,is_morning_rush,is_evening_rush,is_rush_hour,day_of_week_num,is_weekend,is_weekday,is_friday,is_monday,is_winter,is_summer,is_monsoon,is_post_monsoon,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,state_encoded,city_encoded,weather_encoded,weather_clear,weather_rainy,weather_foggy,weather_stormy,road_type_encoded,road_highway,road_urban,road_rural,road_condition_encoded,lighting_encoded,lighting_daylight,lighting_dark,lighting_twilight,vehicle_type_encoded,driver_gender_encoded,season_encoded,total_rainfall_level,total_rainfall_low,total_rainfall_high,avg_daily_rainfall_level,avg_daily_rainfall_low,avg_daily_rainfall_high,max_daily_rainfall_level,max_daily_rainfall_low,max_daily_rainfall_high,normal_rainfall_level,normal_rainfall_low,normal_rainfall_high,annual_rainfall_level,annual_rainfall_low,annual_rainfall_high,monsoon_rainfall_level,monsoon_rainfall_low,monsoon_rainfall_high,monsoon_dependency,weather_severity_score,multi_vehicle,vehicle_risk_score,high_speed,low_speed,speed_risk_score,young_driver,elderly_driver,inexperienced_driver,alcohol_risk,road_risk_score,visibility_risk,night_rain_risk,rush_fog_risk,speed_rain_risk,young_night_risk,elderly_dark_risk,combined_risk_score,high_risk_state,state_risk_score,major_city,urban_area,severity_level,risk_score,high_risk,severe_accident
Uttar Pradesh,Lucknow,2023.0,6.0,Monday,11:18,Minor,3.0,4.0,1.0,Foggy,Urban Road,Damaged,Dark,32.0,46,Male,No,11.0,Unknown,1901.0,10.0,Serious,41.0,UTTAR PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,0.0,0,1,0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.0,1.0,56,10,2,0,0,1,0,3,0,1,0,0,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.3862943611198906,0,0,0.32,0,0,0,0,0.9,1.0,0,0,0,0,0,0.5733333333333334,1,0.9,1,1,0,0.32931471805599455,0,0
Karnataka,Mysore,2018.0,6.0,Tuesday,2:11,Minor,4.0,8.0,3.0,Rainy,Urban Road,Wet,Dusk,47.0,48,Female,Yes,2.0,Unknown,1901.0,10.0,Serious,41.0,KARNATAKA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,26,14,5,0,1,0,0,3,0,1,0,4,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.6094379124341003,0,0,0.47,0,0,0,1,0.5,0.0,1,0,0,0,0,0.25666666666666665,1,0.7,0,1,0,0.400471895621705,0,0
Nagaland,Unknown,2020.0,6.0,Monday,9:50,Minor,2.0,7.0,1.0,Stormy,Village Road,Dry,Daylight,117.0,70,Male,No,9.0,Unknown,1901.0,10.0,Serious,41.0,NAGALAND,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,0.0,0,1,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.0,1.0,39,23,8,0,0,0,1,4,0,0,1,1,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.0986122886681098,1,0,1.17,0,1,0,0,0.5,0.0,0,0,0,0,0,0.5566666666666666,0,0.5,0,0,0,0.31493061443340553,0,0
Haryana,Unknown,2021.0,6.0,Saturday,23:6,Serious,3.0,8.0,0.0,Rainy,National Highway,Dry,Dusk,79.0,52,Female,No,23.0,Unknown,1901.0,10.0,Serious,41.0,HARYANA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,19,23,5,0,1,0,0,0,1,0,0,1,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.3862943611198906,0,0,0.79,0,0,0,0,0.5,0.0,1,0,0,0,0,0.36333333333333334,0,0.5,0,0,1,0.46931471805599456,0,1
Goa,Unknown,2021.0,6.0,Thursday,0:14,Minor,1.0,8.0,2.0,Stormy,National Highway,Damaged,Dawn,51.0,69,Male,Yes,0.0,Unknown,1901.0,10.0,Serious,41.0,GOA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,15,23,8,0,0,0,1,0,1,0,0,0,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,0,0.6931471805599453,0,0,0.51,0,1,0,1,0.9,0.0,0,0,0,0,0,0.33666666666666667,0,0.5,0,0,0,0.4446573590279973,0,0
Uttar Pradesh,Lucknow,2020.0,6.0,Friday,21:11,Serious,2.0,4.0,0.0,Clear,State Highway,Damaged,Daylight,51.0,39,Male,No,21.0,Unknown,1901.0,10.0,Serious,41.0,UTTAR PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,0,0,4.0,0,1,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,56,10,0,1,0,0,0,1,1,0,0,0,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,0,0,0.51,0,0,0,0,0.9,0.0,0,0,0,0,0,0.17,1,0.9,1,1,1,0.38493061443340554,0,1
Tamil Nadu,Chennai,2019.0,6.0,Wednesday,2:33,Fatal,2.0,1.0,5.0,Rainy,Village Road,Wet,Daylight,36.0,54,Female,Yes,2.0,Unknown,1901.0,10.0,Serious,41.0,TAMIL NADU,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,51,2,5,0,1,0,0,4,0,0,1,4,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.0986122886681098,0,0,0.36,0,0,0,1,0.5,0.0,1,0,0,0,0,0.21999999999999997,1,0.7,1,1,2,0.6749306144334055,1,1
Delhi,New Delhi,2020.0,6.0,Thursday,18:12,Minor,2.0,0.0,5.0,Hazy,State Highway,Dry,Dark,65.0,35,Male,Yes,18.0,Unknown,1901.0,10.0,Serious,41.0,DELHI,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,1,1,3.0,0,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,12,16,3,0,0,0,0,1,1,0,0,1,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,0,0,0.65,0,0,0,1,0.5,0.6,0,0,0,0,0,0.4166666666666667,0,0.9,0,1,0,0.2949306144334055,0,0
Tamil Nadu,Madurai,2020.0,6.0,Thursday,3:45,Fatal,1.0,4.0,0.0,Stormy,National Highway,Under Construction,Dark,107.0,20,Female,Yes,3.0,Unknown,1901.0,10.0,Serious,41.0,TAMIL NADU,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,51,11,8,0,0,0,1,0,1,0,0,2,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,0,0.6931471805599453,1,0,1.07,1,0,1,1,0.8,0.6,0,0,0,1,0,0.7233333333333333,1,0.7,0,1,2,0.7796573590279973,1,1
Odisha,Unknown,2020.0,6.0,Tuesday,14:5,Fatal,4.0,0.0,4.0,Clear,State Highway,Under Construction,Dawn,93.0,33,Female,Yes,14.0,Unknown,1901.0,10.0,Serious,41.0,ODISHA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,41,23,0,1,0,0,0,1,1,0,0,2,1,0,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.6094379124341003,1,0,0.93,0,0,0,1,0.8,0.0,0,0,0,0,0,0.31,0,0.5,0,0,2,0.585471895621705,0,1
Gujarat,Ahmedabad,2020.0,6.0,Thursday,1:38,Fatal,5.0,2.0,5.0,Foggy,Urban Road,Dry,Dusk,94.0,70,Male,Yes,1.0,Unknown,1901.0,10.0,Serious,41.0,GUJARAT,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,16,0,2,0,0,1,0,3,0,1,0,1,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.791759469228055,1,0,0.94,0,1,0,1,0.5,0.4,0,0,0,0,0,0.58,0,0.6,1,1,2,0.7245879734614028,1,1
Meghalaya,Unknown,2020.0,6.0,Thursday,23:7,Fatal,5.0,10.0,5.0,Stormy,State Highway,Dry,Daylight,115.0,38,Male,Yes,23.0,Unknown,1901.0,10.0,Serious,41.0,MEGHALAYA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,36,23,8,0,0,0,1,1,1,0,0,1,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.791759469228055,1,0,1.15,0,0,0,1,0.5,0.0,0,0,0,0,0,0.5499999999999999,0,0.5,0,0,2,0.7395879734614028,1,1
Tripura,Unknown,2019.0,6.0,Saturday,4:10,Minor,2.0,3.0,5.0,Hazy,National Highway,Dry,Daylight,50.0,59,Female,Yes,4.0,Unknown,1901.0,10.0,Serious,41.0,TRIPURA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,53,23,3,0,0,0,0,0,1,0,0,1,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,0,0,0.5,0,0,0,1,0.5,0.0,0,0,0,0,0,0.16666666666666666,0,0.5,0,0,0,0.3049306144334055,0,0
Manipur,Unknown,2022.0,6.0,Friday,5:39,Fatal,4.0,1.0,2.0,Stormy,National Highway,Dry,Dusk,69.0,46,Male,No,5.0,Unknown,1901.0,10.0,Serious,41.0,MANIPUR,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,4.0,0,1,1,0,0,0,0,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,35,23,8,0,0,0,1,0,1,0,0,1,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.6094379124341003,0,0,0.69,0,0,0,0,0.5,0.0,0,0,0,0,0,0.39666666666666667,0,0.5,0,0,2,0.670471895621705,1,1
Assam,Unknown,2019.0,6.0,Sunday,15:22,Serious,1.0,4.0,3.0,Foggy,National Highway,Wet,Dusk,112.0,37,Male,No,15.0,Unknown,1901.0,10.0,Serious,41.0,ASSAM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,6.0,1,0,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,5,23,2,0,0,1,0,0,1,0,0,4,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,0,0.6931471805599453,1,0,1.12,0,0,0,0,0.5,0.4,0,0,0,0,0,0.64,0,0.5,0,0,1,0.3646573590279973,0,1
Delhi,New Delhi,2018.0,6.0,Saturday,4:43,Minor,5.0,9.0,0.0,Clear,Urban Road,Under Construction,Dawn,91.0,18,Female,Yes,4.0,Unknown,1901.0,10.0,Serious,41.0,DELHI,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,12,16,0,1,0,0,0,3,0,1,0,2,1,0,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.791759469228055,1,0,0.91,1,0,1,1,0.8,0.0,0,0,0,1,0,0.30333333333333334,0,0.9,0,1,0,0.4445879734614027,0,0
Kerala,Unknown,2019.0,6.0,Friday,22:20,Fatal,5.0,1.0,5.0,Clear,National Highway,Damaged,Daylight,87.0,57,Female,Yes,22.0,Unknown,1901.0,10.0,Serious,41.0,KERALA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,4.0,0,1,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,27,23,0,1,0,0,0,0,1,0,0,0,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.791759469228055,1,0,0.87,0,0,0,1,0.9,0.0,0,0,0,0,0,0.29,0,0.5,0,0,2,0.6995879734614028,1,1
Puducherry,Unknown,2020.0,6.0,Monday,2:38,Minor,1.0,6.0,3.0,Foggy,Urban Road,Damaged,Dusk,70.0,65,Female,Yes,2.0,Unknown,1901.0,10.0,Serious,41.0,PUDUCHERRY,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.0,1.0,43,23,2,0,0,1,0,3,0,1,0,0,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,0,0.6931471805599453,0,0,0.7,0,1,0,1,0.9,0.4,0,0,0,0,0,0.5,0,0.5,0,0,0,0.42465735902799734,0,0
Andhra Pradesh,Vijayawada,2022.0,6.0,Sunday,1:29,Serious,4.0,2.0,1.0,Rainy,Village Road,Wet,Dusk,104.0,61,Female,Yes,1.0,Unknown,1901.0,10.0,Serious,41.0,ANDHRA PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,6.0,1,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3,26,5,0,1,0,0,4,0,0,1,4,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.6094379124341003,1,0,1.04,0,0,0,1,0.5,0.0,1,0,1,0,0,0.4466666666666667,0,0.5,0,1,1,0.5404718956217051,0,1
Uttarakhand,Unknown,2022.0,6.0,Sunday,8:18,Minor,3.0,2.0,2.0,Rainy,Urban Road,Dry,Dark,69.0,22,Female,Yes,8.0,Unknown,1901.0,10.0,Serious,41.0,UTTARAKHAND,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,6.0,1,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,57,23,5,0,1,0,0,3,0,1,0,1,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.3862943611198906,0,0,0.69,1,0,1,1,0.5,0.6,0,0,0,0,0,0.5299999999999999,0,0.5,0,0,0,0.3893147180559946,0,0
Tamil Nadu,Chennai,2023.0,6.0,Sunday,1:59,Fatal,2.0,1.0,0.0,Rainy,Urban Road,Wet,Daylight,68.0,45,Male,Yes,1.0,Unknown,1901.0,10.0,Serious,41.0,TAMIL NADU,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,6.0,1,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,51,2,5,0,1,0,0,3,0,1,0,4,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.0986122886681098,0,0,0.68,0,0,0,1,0.5,0.0,1,0,0,0,0,0.32666666666666666,1,0.7,1,1,2,0.6749306144334055,1,1
Punjab,Unknown,2018.0,6.0,Wednesday,15:59,Serious,4.0,4.0,2.0,Stormy,Urban Road,Damaged,Dusk,107.0,34,Female,No,15.0,Unknown,1901.0,10.0,Serious,41.0,PUNJAB,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,44,23,8,0,0,0,1,3,0,1,0,0,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.6094379124341003,1,0,1.07,0,0,0,0,0.9,0.0,0,0,0,0,0,0.5233333333333333,0,0.5,0,0,1,0.49047189562170507,0,1
Meghalaya,Unknown,2018.0,6.0,Sunday,2:29,Minor,1.0,7.0,4.0,Rainy,Village Road,Damaged,Dark,64.0,23,Female,No,2.0,Unknown,1901.0,10.0,Serious,41.0,MEGHALAYA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,6.0,1,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,36,23,5,0,1,0,0,4,0,0,1,0,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,0,0.6931471805599453,0,0,0.64,1,0,0,0,0.9,0.6,1,0,0,1,0,0.5133333333333333,0,0.5,0,0,0,0.38465735902799736,0,0
Delhi,Dwarka,2018.0,6.0,Saturday,10:52,Serious,3.0,6.0,4.0,Rainy,National Highway,Damaged,Dark,81.0,18,Female,Yes,10.0,Unknown,1901.0,10.0,Serious,41.0,DELHI,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,5.0,1,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,12,5,5,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.3862943611198906,1,0,0.81,1,0,1,1,0.9,0.6,0,0,1,0,0,0.57,0,0.9,0,1,1,0.5593147180559945,0,1
Telangana,Unknown,2023.0,6.0,Tuesday,12:24,Minor,4.0,9.0,4.0,Stormy,National Highway,Wet,Dusk,57.0,43,Female,No,12.0,Unknown,1901.0,10.0,Serious,41.0,TELANGANA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,52,23,8,0,0,0,1,0,1,0,0,4,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.6094379124341003,0,0,0.57,0,0,0,0,0.5,0.0,0,0,0,0,0,0.35666666666666663,0,0.5,0,0,0,0.28047189562170505,0,0
Sikkim,Unknown,2022.0,6.0,Tuesday,16:19,Serious,1.0,4.0,0.0,Hazy,State Highway,Damaged,Dusk,91.0,39,Female,Yes,16.0,Unknown,1901.0,10.0,Serious,41.0,SIKKIM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,48,23,3,0,0,0,0,1,1,0,0,0,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,1,0,0.91,0,0,0,1,0.9,0.0,0,0,0,0,0,0.30333333333333334,0,0.5,0,0,1,0.4046573590279973,0,1
Maharashtra,Mumbai,2021.0,6.0,Saturday,20:54,Minor,4.0,4.0,2.0,Rainy,Urban Road,Damaged,Dawn,72.0,45,Female,No,20.0,Unknown,1901.0,10.0,Serious,41.0,MAHARASHTRA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,34,13,5,0,1,0,0,3,0,1,0,0,1,0,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.6094379124341003,0,0,0.72,0,0,0,0,0.9,0.0,0,0,0,0,0,0.34,1,0.8,1,1,0,0.3154718956217051,0,0
Punjab,Unknown,2020.0,6.0,Sunday,12:49,Serious,1.0,2.0,0.0,Clear,State Highway,Under Construction,Daylight,78.0,58,Female,No,12.0,Unknown,1901.0,10.0,Serious,41.0,PUNJAB,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,6.0,1,0,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,44,23,0,1,0,0,0,1,1,0,0,2,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,0,0,0.78,0,0,0,0,0.8,0.0,0,0,0,0,0,0.26,0,0.5,0,0,1,0.3296573590279973,0,1
Chandigarh,Unknown,2023.0,6.0,Thursday,5:15,Minor,2.0,3.0,3.0,Stormy,Village Road,Dry,Dawn,92.0,70,Male,No,5.0,Unknown,1901.0,10.0,Serious,41.0,CHANDIGARH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,9,23,8,0,0,0,1,4,0,0,1,1,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.0986122886681098,1,0,0.92,0,1,0,0,0.5,0.0,0,0,0,0,0,0.47333333333333333,0,0.5,0,0,0,0.34493061443340556,0,0
Uttar Pradesh,Varanasi,2023.0,6.0,Monday,3:30,Minor,5.0,9.0,1.0,Hazy,Urban Road,Wet,Dusk,35.0,21,Male,Yes,3.0,Unknown,1901.0,10.0,Serious,41.0,UTTAR PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.0,1.0,56,25,3,0,0,0,0,3,0,1,0,4,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.791759469228055,0,0,0.35,1,0,1,1,0.5,0.0,0,0,0,1,0,0.11666666666666665,1,0.9,0,1,0,0.39958797346140273,0,0
Rajasthan,Udaipur,2022.0,6.0,Monday,5:42,Minor,5.0,10.0,4.0,Stormy,National Highway,Dry,Dawn,68.0,53,Male,Yes,5.0,Unknown,1901.0,10.0,Serious,41.0,RAJASTHAN,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0,1.0,46,22,8,0,0,0,1,0,1,0,0,1,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.791759469228055,0,0,0.68,0,0,0,1,0.5,0.0,0,0,0,0,0,0.39333333333333337,1,0.6,0,1,0,0.4445879734614028,0,0
Madhya Pradesh,Unknown,2023.0,6.0,Monday,13:47,Serious,5.0,6.0,1.0,Rainy,Urban Road,Damaged,Dusk,63.0,64,Male,No,13.0,Unknown,1901.0,10.0,Serious,41.0,MADHYA PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,0.0,0,1,0,1,0,0,0,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0,33,23,5,0,1,0,0,3,0,1,0,0,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.791759469228055,0,0,0.63,0,0,0,0,0.9,0.0,0,0,0,0,0,0.31,0,0.7,0,0,1,0.4695879734614027,0,1
